customerId,customerName,customerCity,creditcardNumber,accountNumber,job,marital,education,housing,loan
32289,Shelly,Los Angeles,32289,32289,management,single,tertiary,yes,yes
32290,Ola,Jersey,32290,32290,admin.,married,secondary,yes,no
32291,Stacey,San Antonio,32291,32291,management,single,unknown,yes,no
32292,Lisa,Dallas,32292,32292,unemployed,single,secondary,yes,no
32293,David,Santa Clara,32293,32293,housemaid,married,secondary,yes,no
32294,Jeanette,Rosselle,32294,32294,self-employed,single,tertiary,yes,no
32295,Adrian,Pittsburgh,32295,32295,blue-collar,married,primary,yes,no
32296,Peter,Pennsylvania,32296,32296,unemployed,married,tertiary,yes,yes
32297,CHRIS,Columbia,32297,32297,services,married,secondary,yes,no
32298,Rhiannon,Newcastle,32298,32298,management,divorced,tertiary,yes,no
32299,Shelly,New York,32299,32299,student,married,unknown,no,no
32300,Ola,San Jose,32300,32300,unemployed,divorced,tertiary,yes,no
32301,Stacey,Houston,32301,32301,blue-collar,married,secondary,yes,no
32302,Lisa,San Fransisco,32302,32302,blue-collar,married,secondary,no,no
32303,David,Los Angeles,32303,32303,management,married,tertiary,yes,yes
32304,Jeanette,Jersey,32304,32304,entrepreneur,married,secondary,yes,yes
32305,Adrian,San Antonio,32305,32305,blue-collar,married,secondary,yes,no
32306,Peter,Dallas,32306,32306,management,single,tertiary,no,no
32307,CHRIS,Santa Clara,32307,32307,technician,married,secondary,yes,no
32308,Rhiannon,Rosselle,32308,32308,management,single,unknown,no,no
32309,Shelly,Pittsburgh,32309,32309,admin.,married,primary,yes,yes
32310,Ola,Pennsylvania,32310,32310,blue-collar,single,secondary,yes,no
32311,Stacey,Columbia,32311,32311,admin.,divorced,primary,yes,no
32312,Lisa,Newcastle,32312,32312,entrepreneur,married,secondary,yes,no
32313,David,New York,32313,32313,management,married,primary,no,no
32314,Jeanette,San Jose,32314,32314,technician,married,tertiary,yes,no
32315,Adrian,Houston,32315,32315,admin.,single,secondary,yes,no
32316,Peter,San Fransisco,32316,32316,services,married,secondary,yes,no
32317,CHRIS,Los Angeles,32317,32317,blue-collar,married,primary,yes,yes
32318,Rhiannon,Jersey,32318,32318,services,married,secondary,yes,no
32319,Shelly,San Antonio,32319,32319,management,single,tertiary,yes,no
32320,Ola,Dallas,32320,32320,management,divorced,secondary,yes,no
32321,Stacey,Santa Clara,32321,32321,blue-collar,married,primary,yes,no
32322,Lisa,Rosselle,32322,32322,retired,married,secondary,no,no
32323,David,Pittsburgh,32323,32323,management,married,tertiary,yes,yes
32324,Jeanette,Pennsylvania,32324,32324,management,married,tertiary,yes,no
32325,Adrian,Columbia,32325,32325,blue-collar,married,secondary,yes,yes
32326,Peter,Newcastle,32326,32326,blue-collar,single,secondary,yes,no
32327,CHRIS,New York,32327,32327,admin.,single,secondary,yes,no
32328,Rhiannon,San Jose,32328,32328,self-employed,married,secondary,yes,no
32329,Shelly,Houston,32329,32329,blue-collar,single,primary,yes,no
32330,Ola,San Fransisco,32330,32330,blue-collar,single,secondary,yes,no
32331,Stacey,Los Angeles,32331,32331,management,married,tertiary,no,no
32332,Lisa,Jersey,32332,32332,admin.,married,secondary,no,no
32333,David,San Antonio,32333,32333,blue-collar,married,secondary,yes,no
32334,Jeanette,Dallas,32334,32334,blue-collar,married,secondary,yes,no
32335,Adrian,Santa Clara,32335,32335,technician,divorced,secondary,yes,no
32336,Peter,Rosselle,32336,32336,blue-collar,single,secondary,yes,no
32337,CHRIS,Pittsburgh,32337,32337,admin.,married,secondary,yes,no
32338,Rhiannon,Pennsylvania,32338,32338,admin.,married,tertiary,yes,no
32339,Shelly,Columbia,32339,32339,management,single,tertiary,no,no
32340,Ola,Newcastle,32340,32340,blue-collar,married,primary,no,no
32341,Stacey,New York,32341,32341,management,married,tertiary,no,no
32342,Lisa,San Jose,32342,32342,admin.,married,secondary,yes,yes
32343,David,Houston,32343,32343,blue-collar,single,secondary,yes,no
32344,Jeanette,San Fransisco,32344,32344,management,married,tertiary,yes,no
32345,Adrian,Los Angeles,32345,32345,entrepreneur,married,secondary,no,no
32346,Peter,Jersey,32346,32346,technician,married,primary,yes,no
32347,CHRIS,San Antonio,32347,32347,blue-collar,divorced,secondary,yes,no
32348,Rhiannon,Dallas,32348,32348,admin.,single,secondary,yes,yes
32349,Shelly,Santa Clara,32349,32349,technician,single,secondary,yes,no
32350,Ola,Rosselle,32350,32350,technician,divorced,secondary,no,no
32351,Stacey,Pittsburgh,32351,32351,blue-collar,married,primary,yes,no
32352,Lisa,Pennsylvania,32352,32352,technician,married,secondary,yes,no
32353,David,Columbia,32353,32353,technician,single,tertiary,yes,no
32354,Jeanette,Newcastle,32354,32354,management,single,tertiary,yes,no
32355,Adrian,New York,32355,32355,admin.,divorced,secondary,yes,yes
32356,Peter,San Jose,32356,32356,student,single,secondary,no,no
32357,CHRIS,Houston,32357,32357,housemaid,married,primary,no,no
32358,Rhiannon,San Fransisco,32358,32358,management,married,tertiary,yes,no
32359,Shelly,Los Angeles,32359,32359,technician,single,secondary,yes,no
32360,Ola,Jersey,32360,32360,blue-collar,married,primary,yes,no
32361,Stacey,San Antonio,32361,32361,admin.,married,secondary,yes,yes
32362,Lisa,Dallas,32362,32362,services,married,secondary,yes,yes
32363,David,Santa Clara,32363,32363,admin.,married,secondary,yes,no
32364,Jeanette,Rosselle,32364,32364,blue-collar,married,primary,yes,no
32365,Adrian,Pittsburgh,32365,32365,technician,single,secondary,yes,no
32366,Peter,Pennsylvania,32366,32366,self-employed,single,tertiary,yes,no
32367,CHRIS,Columbia,32367,32367,blue-collar,married,primary,yes,no
32368,Rhiannon,Newcastle,32368,32368,admin.,married,secondary,yes,no
32369,Shelly,New York,32369,32369,admin.,married,secondary,yes,no
32370,Ola,San Jose,32370,32370,management,single,tertiary,yes,no
32371,Stacey,Houston,32371,32371,services,married,secondary,yes,no
32372,Lisa,San Fransisco,32372,32372,technician,married,secondary,yes,no
32373,David,Los Angeles,32373,32373,blue-collar,single,primary,yes,no
32374,Jeanette,Jersey,32374,32374,technician,married,secondary,yes,no
32375,Adrian,San Antonio,32375,32375,management,married,secondary,yes,no
32376,Peter,Dallas,32376,32376,technician,single,tertiary,yes,no
32377,CHRIS,Santa Clara,32377,32377,admin.,married,secondary,no,no
32378,Rhiannon,Rosselle,32378,32378,blue-collar,married,secondary,yes,no
32379,Shelly,Pittsburgh,32379,32379,admin.,single,secondary,yes,no
32380,Ola,Pennsylvania,32380,32380,blue-collar,married,secondary,yes,no
32381,Stacey,Columbia,32381,32381,blue-collar,married,unknown,yes,no
32382,Lisa,Newcastle,32382,32382,blue-collar,married,secondary,yes,no
32383,David,New York,32383,32383,management,single,tertiary,yes,no
32384,Jeanette,San Jose,32384,32384,technician,married,unknown,yes,no
32385,Adrian,Houston,32385,32385,management,divorced,tertiary,yes,no
32386,Peter,San Fransisco,32386,32386,admin.,divorced,secondary,yes,no
32387,CHRIS,Los Angeles,32387,32387,management,married,tertiary,yes,no
32388,Rhiannon,Jersey,32388,32388,blue-collar,married,primary,yes,yes
32389,Shelly,San Antonio,32389,32389,technician,married,tertiary,yes,no
32390,Ola,Dallas,32390,32390,admin.,single,secondary,yes,no
32391,Stacey,Santa Clara,32391,32391,admin.,single,secondary,yes,no
32392,Lisa,Rosselle,32392,32392,services,married,secondary,yes,no
32393,David,Pittsburgh,32393,32393,management,married,primary,yes,no
32394,Jeanette,Pennsylvania,32394,32394,services,married,tertiary,yes,yes
32395,Adrian,Columbia,32395,32395,services,divorced,secondary,yes,no
32396,Peter,Newcastle,32396,32396,management,married,tertiary,yes,yes
32397,CHRIS,New York,32397,32397,self-employed,married,tertiary,yes,no
32398,Rhiannon,San Jose,32398,32398,services,married,secondary,yes,no
32399,Shelly,Houston,32399,32399,admin.,single,secondary,yes,no
32400,Ola,San Fransisco,32400,32400,blue-collar,single,secondary,yes,yes
32401,Stacey,Los Angeles,32401,32401,admin.,single,tertiary,yes,no
32402,Lisa,Jersey,32402,32402,blue-collar,married,secondary,yes,no
32403,David,San Antonio,32403,32403,technician,single,tertiary,yes,no
32404,Jeanette,Dallas,32404,32404,blue-collar,married,primary,yes,no
32405,Adrian,Santa Clara,32405,32405,management,single,secondary,yes,no
32406,Peter,Rosselle,32406,32406,technician,married,secondary,yes,no
32407,CHRIS,Pittsburgh,32407,32407,services,married,secondary,yes,yes
32408,Rhiannon,Pennsylvania,32408,32408,admin.,married,secondary,yes,no
32409,Shelly,Columbia,32409,32409,technician,single,tertiary,yes,no
32410,Ola,Newcastle,32410,32410,blue-collar,married,primary,yes,no
32411,Stacey,New York,32411,32411,blue-collar,married,primary,yes,no
32412,Lisa,San Jose,32412,32412,blue-collar,married,primary,yes,no
32413,David,Houston,32413,32413,student,single,unknown,yes,no
32414,Jeanette,San Fransisco,32414,32414,technician,single,tertiary,yes,no
32415,Adrian,Los Angeles,32415,32415,management,married,tertiary,yes,no
32416,Peter,Jersey,32416,32416,technician,married,primary,yes,no
32417,CHRIS,San Antonio,32417,32417,admin.,married,secondary,yes,no
32418,Rhiannon,Dallas,32418,32418,blue-collar,married,primary,no,no
32419,Shelly,Santa Clara,32419,32419,blue-collar,married,primary,yes,no
32420,Ola,Rosselle,32420,32420,management,divorced,secondary,yes,no
32421,Stacey,Pittsburgh,32421,32421,management,single,tertiary,yes,no
32422,Lisa,Pennsylvania,32422,32422,entrepreneur,divorced,secondary,yes,yes
32423,David,Columbia,32423,32423,admin.,married,secondary,yes,no
32424,Jeanette,Newcastle,32424,32424,technician,single,secondary,yes,no
32425,Adrian,New York,32425,32425,technician,married,secondary,no,yes
32426,Peter,San Jose,32426,32426,services,married,secondary,yes,no
32427,CHRIS,Houston,32427,32427,technician,divorced,secondary,yes,no
32428,Rhiannon,San Fransisco,32428,32428,entrepreneur,divorced,secondary,yes,yes
32429,Shelly,Los Angeles,32429,32429,technician,married,tertiary,yes,no
32430,Ola,Jersey,32430,32430,management,married,tertiary,yes,no
32431,Stacey,San Antonio,32431,32431,blue-collar,married,secondary,yes,no
32432,Lisa,Dallas,32432,32432,services,divorced,secondary,yes,no
32433,David,Santa Clara,32433,32433,admin.,single,secondary,yes,no
32434,Jeanette,Rosselle,32434,32434,management,married,tertiary,no,no
32435,Adrian,Pittsburgh,32435,32435,admin.,married,secondary,yes,no
32436,Peter,Pennsylvania,32436,32436,blue-collar,married,primary,yes,no
32437,CHRIS,Columbia,32437,32437,technician,married,tertiary,yes,no
32438,Rhiannon,Newcastle,32438,32438,technician,single,secondary,yes,no
32439,Shelly,New York,32439,32439,blue-collar,single,secondary,yes,no
32440,Ola,San Jose,32440,32440,blue-collar,single,secondary,yes,no
32441,Stacey,Houston,32441,32441,blue-collar,married,primary,yes,no
32442,Lisa,San Fransisco,32442,32442,management,single,tertiary,yes,no
32443,David,Los Angeles,32443,32443,technician,single,secondary,yes,yes
32444,Jeanette,Jersey,32444,32444,self-employed,single,tertiary,yes,no
32445,Adrian,San Antonio,32445,32445,blue-collar,married,secondary,yes,no
32446,Peter,Dallas,32446,32446,admin.,married,secondary,yes,no
32447,CHRIS,Santa Clara,32447,32447,services,divorced,unknown,yes,no
32448,Rhiannon,Rosselle,32448,32448,retired,married,tertiary,no,no
32449,Shelly,Pittsburgh,32449,32449,admin.,married,secondary,yes,yes
32450,Ola,Pennsylvania,32450,32450,admin.,divorced,secondary,yes,yes
32451,Stacey,Columbia,32451,32451,admin.,married,secondary,yes,no
32452,Lisa,Newcastle,32452,32452,retired,divorced,primary,no,no
32453,David,New York,32453,32453,self-employed,married,tertiary,yes,no
32454,Jeanette,San Jose,32454,32454,admin.,single,secondary,yes,no
32455,Adrian,Houston,32455,32455,blue-collar,married,unknown,yes,no
32456,Peter,San Fransisco,32456,32456,blue-collar,divorced,primary,yes,no
32457,CHRIS,Los Angeles,32457,32457,admin.,divorced,secondary,yes,yes
32458,Rhiannon,Jersey,32458,32458,management,married,tertiary,yes,no
32459,Shelly,San Antonio,32459,32459,blue-collar,married,primary,yes,no
32460,Ola,Dallas,32460,32460,management,married,secondary,yes,yes
32461,Stacey,Santa Clara,32461,32461,blue-collar,married,primary,yes,no
32462,Lisa,Rosselle,32462,32462,management,single,tertiary,yes,no
32463,David,Pittsburgh,32463,32463,technician,single,tertiary,yes,no
32464,Jeanette,Pennsylvania,32464,32464,student,single,tertiary,no,no
32465,Adrian,Columbia,32465,32465,blue-collar,married,secondary,yes,yes
32466,Peter,Newcastle,32466,32466,management,married,tertiary,yes,no
32467,CHRIS,New York,32467,32467,management,married,tertiary,yes,no
32468,Rhiannon,San Jose,32468,32468,management,married,secondary,yes,no
32469,Shelly,Houston,32469,32469,blue-collar,married,secondary,yes,no
32470,Ola,San Fransisco,32470,32470,blue-collar,married,secondary,yes,no
32471,Stacey,Los Angeles,32471,32471,entrepreneur,divorced,tertiary,no,no
32472,Lisa,Jersey,32472,32472,services,divorced,primary,yes,no
32473,David,San Antonio,32473,32473,technician,single,secondary,yes,no
32474,Jeanette,Dallas,32474,32474,admin.,single,secondary,yes,no
32475,Adrian,Santa Clara,32475,32475,blue-collar,married,secondary,yes,no
32476,Peter,Rosselle,32476,32476,self-employed,single,secondary,yes,no
32477,CHRIS,Pittsburgh,32477,32477,blue-collar,married,secondary,yes,no
32478,Rhiannon,Pennsylvania,32478,32478,management,married,tertiary,yes,no
32479,Shelly,Columbia,32479,32479,admin.,married,primary,yes,no
32480,Ola,Newcastle,32480,32480,management,single,tertiary,yes,no
32481,Stacey,New York,32481,32481,management,single,tertiary,yes,no
32482,Lisa,San Jose,32482,32482,services,married,secondary,yes,no
32483,David,Houston,32483,32483,blue-collar,single,secondary,yes,no
32484,Jeanette,San Fransisco,32484,32484,entrepreneur,married,secondary,yes,yes
32485,Adrian,Los Angeles,32485,32485,admin.,married,secondary,yes,no
32486,Peter,Jersey,32486,32486,services,single,secondary,yes,no
32487,CHRIS,San Antonio,32487,32487,blue-collar,single,secondary,yes,no
32488,Rhiannon,Dallas,32488,32488,blue-collar,married,secondary,yes,no
32489,Shelly,Santa Clara,32489,32489,blue-collar,single,secondary,yes,no
32490,Ola,Rosselle,32490,32490,management,divorced,tertiary,yes,yes
32491,Stacey,Pittsburgh,32491,32491,management,married,secondary,yes,no
32492,Lisa,Pennsylvania,32492,32492,admin.,married,secondary,yes,yes
32493,David,Columbia,32493,32493,management,married,tertiary,yes,yes
32494,Jeanette,Newcastle,32494,32494,blue-collar,single,unknown,yes,no
32495,Adrian,New York,32495,32495,blue-collar,divorced,secondary,yes,no
32496,Peter,San Jose,32496,32496,blue-collar,married,primary,yes,no
32497,CHRIS,Houston,32497,32497,services,married,secondary,yes,no
32498,Rhiannon,San Fransisco,32498,32498,admin.,divorced,secondary,yes,no
32499,Shelly,Los Angeles,32499,32499,services,single,secondary,yes,no
32500,Ola,Jersey,32500,32500,technician,married,secondary,yes,yes
32501,Stacey,San Antonio,32501,32501,management,single,tertiary,yes,no
32502,Lisa,Dallas,32502,32502,blue-collar,married,secondary,yes,no
32503,David,Santa Clara,32503,32503,blue-collar,married,secondary,yes,no
32504,Jeanette,Rosselle,32504,32504,services,married,secondary,no,no
32505,Adrian,Pittsburgh,32505,32505,management,married,primary,yes,no
32506,Peter,Pennsylvania,32506,32506,retired,married,secondary,yes,no
32507,CHRIS,Columbia,32507,32507,blue-collar,married,primary,yes,no
32508,Rhiannon,Newcastle,32508,32508,blue-collar,single,primary,yes,no
32509,Shelly,New York,32509,32509,blue-collar,married,secondary,yes,yes
32510,Ola,San Jose,32510,32510,admin.,divorced,secondary,yes,no
32511,Stacey,Houston,32511,32511,blue-collar,married,primary,yes,no
32512,Lisa,San Fransisco,32512,32512,management,divorced,tertiary,yes,no
32513,David,Los Angeles,32513,32513,management,married,tertiary,yes,yes
32514,Jeanette,Jersey,32514,32514,services,married,secondary,yes,no
32515,Adrian,San Antonio,32515,32515,housemaid,single,secondary,yes,no
32516,Peter,Dallas,32516,32516,services,single,secondary,yes,no
32517,CHRIS,Santa Clara,32517,32517,blue-collar,married,secondary,yes,no
32518,Rhiannon,Rosselle,32518,32518,technician,married,secondary,yes,yes
32519,Shelly,Pittsburgh,32519,32519,admin.,married,secondary,yes,no
32520,Ola,Pennsylvania,32520,32520,admin.,single,tertiary,yes,no
32521,Stacey,Columbia,32521,32521,blue-collar,married,secondary,yes,no
32522,Lisa,Newcastle,32522,32522,management,married,primary,yes,no
32523,David,New York,32523,32523,blue-collar,married,secondary,yes,no
32524,Jeanette,San Jose,32524,32524,admin.,married,secondary,yes,no
32525,Adrian,Houston,32525,32525,blue-collar,married,primary,yes,no
32526,Peter,San Fransisco,32526,32526,student,single,secondary,no,no
32527,CHRIS,Los Angeles,32527,32527,services,married,secondary,yes,yes
32528,Rhiannon,Jersey,32528,32528,services,married,secondary,yes,no
32529,Shelly,San Antonio,32529,32529,services,married,secondary,yes,no
