accountNumber,accountBalance,housingLoan,vehicleLoan,branchCity
32912,91,yes,no,Dallas
32913,3432,yes,no,Santa Clara
32914,633,yes,no,Rosselle
32915,-56,yes,yes,Pittsburgh
32916,705,yes,no,Pennsylvania
32917,313,yes,yes,Newcastle
32918,752,yes,no,New York
32919,144,yes,no,San Jose
32920,679,yes,no,Houston
32921,0,yes,no,San Fransisco
32922,407,yes,no,Los Angeles
32923,674,no,no,Jersey
32924,526,yes,no,San Antonio
32925,773,yes,no,Dallas
32926,148,yes,no,Santa Clara
32927,603,yes,yes,Rosselle
32928,603,yes,no,Pittsburgh
32929,1207,yes,no,Pennsylvania
32930,860,yes,no,Newcastle
32931,170,yes,yes,New York
32932,797,yes,no,San Jose
32933,4082,yes,no,Houston
32934,1294,no,no,San Fransisco
32935,1796,yes,yes,Los Angeles
32936,230,yes,yes,Jersey
32937,551,yes,no,San Antonio
32938,28,yes,no,Dallas
32939,2821,yes,no,Santa Clara
32940,2124,yes,no,Rosselle
32941,3487,yes,no,Pittsburgh
32942,9261,yes,no,Pennsylvania
32943,1806,yes,no,Newcastle
32944,284,yes,no,New York
32945,3854,yes,no,San Jose
32946,2118,yes,no,Houston
32947,0,yes,no,San Fransisco
32948,451,yes,no,Los Angeles
32949,152,yes,no,Jersey
32950,778,yes,no,San Antonio
32951,-163,yes,no,Dallas
32952,647,yes,no,Santa Clara
32953,2326,no,no,Rosselle
32954,4887,yes,no,Pittsburgh
32955,872,yes,no,Pennsylvania
32956,260,yes,no,Newcastle
32957,1127,yes,yes,New York
32958,96,yes,yes,San Jose
32959,1446,yes,no,Houston
32960,323,yes,no,San Fransisco
32961,-444,yes,yes,Los Angeles
32962,443,yes,no,Jersey
32963,1024,no,no,San Antonio
32964,229,yes,no,Dallas
32965,724,yes,yes,Santa Clara
32966,281,yes,no,Rosselle
32967,284,yes,yes,Pittsburgh
32968,119,yes,no,Pennsylvania
32969,55,yes,yes,Newcastle
32970,505,yes,no,New York
32971,946,yes,no,San Jose
32972,3823,yes,yes,Houston
32973,620,yes,no,San Fransisco
32974,90,yes,no,Los Angeles
32975,216,yes,no,Jersey
32976,247,yes,no,San Antonio
32977,621,yes,no,Dallas
32978,12519,yes,no,Santa Clara
32979,566,yes,yes,Rosselle
32980,745,yes,no,Pittsburgh
32981,875,yes,no,Pennsylvania
32982,204,yes,yes,Newcastle
32983,643,yes,no,New York
32984,3241,yes,yes,San Jose
32985,77,yes,no,Houston
32986,310,yes,no,San Fransisco
32987,103,yes,no,Los Angeles
32988,326,yes,no,Jersey
32989,630,yes,no,San Antonio
32990,157,yes,no,Dallas
32991,-172,yes,yes,Santa Clara
32992,551,yes,yes,Rosselle
32993,298,yes,no,Pittsburgh
32994,577,yes,no,Pennsylvania
32995,30,yes,no,Newcastle
32996,913,yes,no,New York
32997,604,yes,no,San Jose
32998,0,yes,no,Houston
32999,-17,yes,no,San Fransisco
33000,69,no,no,Los Angeles
33001,1045,yes,no,Jersey
33002,373,no,no,San Antonio
33003,260,yes,no,Dallas
33004,349,yes,no,Santa Clara
33005,549,yes,no,Rosselle
33006,6637,yes,no,Pittsburgh
33007,1935,yes,no,Pennsylvania
33008,846,yes,no,Newcastle
33009,579,yes,yes,New York
33010,1949,yes,no,San Jose
33011,928,no,no,Houston
33012,961,yes,no,San Fransisco
33013,362,yes,no,Los Angeles
33014,28,yes,no,Jersey
33015,1270,no,no,San Antonio
33016,1329,yes,yes,Dallas
33017,-112,yes,yes,Santa Clara
33018,921,no,no,Rosselle
33019,923,yes,no,Pittsburgh
33020,1207,yes,no,Pennsylvania
33021,1673,yes,no,Newcastle
33022,1012,yes,no,New York
33023,1060,yes,no,San Jose
33024,104,yes,no,Houston
33025,5303,yes,no,San Fransisco
33026,1686,no,no,Los Angeles
33027,1375,yes,no,Jersey
33028,459,yes,yes,San Antonio
33029,1190,yes,no,Dallas
33030,3186,yes,no,Santa Clara
33031,640,yes,no,Rosselle
33032,2003,yes,no,Pittsburgh
33033,620,no,no,Pennsylvania
33034,6889,yes,no,Newcastle
33035,864,yes,no,New York
33036,1295,yes,no,San Jose
33037,1388,yes,no,Houston
33038,-93,yes,no,San Fransisco
33039,1504,yes,no,Los Angeles
33040,6,yes,yes,Jersey
33041,0,yes,no,San Antonio
33042,1203,yes,no,Dallas
33043,456,yes,no,Santa Clara
33044,0,yes,yes,Rosselle
33045,476,yes,yes,Pittsburgh
33046,4004,no,no,Pennsylvania
33047,1970,no,no,Newcastle
33048,6993,yes,no,New York
33049,6127,yes,no,San Jose
33050,1127,yes,no,Houston
33051,235,yes,no,San Fransisco
33052,94,yes,no,Los Angeles
33053,1359,no,no,Jersey
33054,1351,yes,no,San Antonio
33055,241,yes,no,Dallas
33056,9077,yes,no,Santa Clara
33057,613,yes,no,Rosselle
33058,82,yes,no,Pittsburgh
33059,106,yes,no,Pennsylvania
33060,538,yes,no,Newcastle
33061,-3,yes,no,New York
33062,13156,yes,no,San Jose
33063,1127,yes,no,Houston
33064,49,yes,no,San Fransisco
33065,667,yes,no,Los Angeles
33066,378,yes,yes,Jersey
33067,94,yes,no,San Antonio
33068,213,yes,no,Dallas
33069,3913,yes,no,Santa Clara
33070,656,yes,yes,Rosselle
33071,181,no,no,Pittsburgh
33072,-424,yes,no,Pennsylvania
33073,1385,yes,no,Newcastle
33074,1589,yes,no,New York
33075,413,yes,no,San Jose
33076,329,yes,no,Houston
33077,638,yes,no,San Fransisco
33078,1843,yes,no,Los Angeles
33079,16727,yes,no,Jersey
33080,663,yes,no,San Antonio
33081,3982,no,no,Dallas
33082,-258,yes,no,Santa Clara
33083,1722,yes,no,Rosselle
33084,1340,yes,no,Pittsburgh
33085,4121,yes,yes,Pennsylvania
33086,659,yes,no,Newcastle
33087,386,no,no,New York
33088,284,yes,no,San Jose
33089,732,yes,no,Houston
33090,20011,no,no,San Fransisco
33091,1021,yes,no,Los Angeles
33092,161,yes,no,Jersey
33093,1625,yes,no,San Antonio
33094,0,no,no,Dallas
33095,2697,yes,no,Santa Clara
33096,431,yes,no,Rosselle
33097,101,yes,yes,Pittsburgh
33098,112,yes,no,Pennsylvania
33099,1347,yes,yes,Newcastle
33100,903,yes,no,New York
33101,-242,yes,no,San Jose
33102,138,yes,no,Houston
33103,-147,yes,no,San Fransisco
33104,1156,yes,no,Los Angeles
33105,733,yes,no,Jersey
33106,17332,yes,yes,San Antonio
33107,2289,yes,yes,Dallas
33108,2488,yes,no,Santa Clara
33109,0,yes,no,Rosselle
33110,2076,yes,no,Pittsburgh
33111,535,no,no,Pennsylvania
33112,808,yes,no,Newcastle
33113,1742,yes,no,New York
33114,1238,yes,no,San Jose
33115,563,yes,no,Houston
33116,1086,yes,no,San Fransisco
33117,165,no,no,Los Angeles
33118,395,yes,yes,Jersey
33119,646,yes,no,San Antonio
33120,-314,yes,yes,Dallas
33121,359,yes,no,Santa Clara
33122,0,yes,no,Rosselle
33123,3044,yes,no,Pittsburgh
33124,834,yes,yes,Pennsylvania
33125,2,no,no,Newcastle
33126,466,yes,no,New York
33127,287,yes,no,San Jose
33128,15,yes,yes,Houston
33129,0,yes,no,San Fransisco
33130,286,no,no,Los Angeles
33131,1222,yes,no,Jersey
33132,658,yes,no,San Antonio
33133,345,yes,no,Dallas
33134,197,yes,no,Santa Clara
33135,2840,no,no,Rosselle
33136,1122,yes,no,Pittsburgh
33137,43,yes,no,Pennsylvania
33138,202,yes,no,Newcastle
33139,217,yes,no,New York
33140,-45,yes,no,San Jose
33141,2586,yes,no,Houston
33142,1473,yes,no,San Fransisco
33143,2364,yes,no,Los Angeles
33144,283,yes,yes,Jersey
33145,3082,yes,yes,San Antonio
33146,292,yes,no,Dallas
33147,699,yes,no,Santa Clara
33148,745,yes,no,Rosselle
33149,168,yes,no,Pittsburgh
33150,169,yes,no,Pennsylvania
33151,928,yes,no,Newcastle
33152,513,yes,no,New York
33153,3229,yes,no,San Jose
33154,8038,yes,no,Houston
33155,1430,yes,no,San Fransisco
33156,71,yes,no,Los Angeles
33157,1489,yes,no,Jersey
33158,1334,yes,no,San Antonio
33159,8,yes,yes,Dallas
33160,5452,no,no,Santa Clara
33161,101,yes,no,Rosselle
33162,3304,yes,no,Pittsburgh
33163,556,yes,no,Pennsylvania
33164,4867,yes,yes,Newcastle
33165,483,yes,yes,New York
33166,6,yes,no,San Jose
33167,8304,no,no,Houston
33168,6699,yes,no,San Fransisco
33169,-538,yes,no,Los Angeles
33170,1220,yes,no,Jersey
33171,2784,yes,no,San Antonio
33172,1,no,no,Dallas
33173,225,yes,no,Santa Clara
33174,17335,no,no,Rosselle
33175,860,yes,no,Pittsburgh
33176,550,yes,no,Pennsylvania
33177,2502,yes,no,Newcastle
33178,349,yes,no,New York
33179,335,yes,no,San Jose
33180,382,no,no,Houston
33181,-362,yes,yes,San Fransisco
33182,1924,yes,no,Los Angeles
33183,1664,yes,no,Jersey
33184,4,yes,yes,San Antonio
33185,948,yes,no,Dallas
33186,4136,yes,no,Santa Clara
33187,365,yes,yes,Rosselle
33188,951,yes,no,Pittsburgh
33189,14,yes,yes,Pennsylvania
33190,346,yes,no,Newcastle
33191,-384,yes,yes,New York
33192,262,yes,no,San Jose
33193,474,yes,no,Houston
33194,0,yes,no,San Fransisco
33195,235,yes,no,Los Angeles
33196,341,yes,yes,Jersey
33197,797,yes,no,San Antonio
33198,586,yes,no,Dallas
33199,1473,yes,no,Santa Clara
33200,515,yes,no,Rosselle
33201,221,yes,no,Pittsburgh
33202,1217,yes,no,Pennsylvania
33203,127,yes,yes,Newcastle
33204,1422,yes,yes,New York
33205,502,yes,no,San Jose
33206,0,no,no,Houston
33207,266,yes,yes,San Fransisco
33208,267,no,no,Los Angeles
33209,1222,yes,no,Jersey
33210,663,yes,no,San Antonio
33211,1281,yes,no,Dallas
33212,122,no,no,Santa Clara
33213,145,yes,no,Rosselle
33214,-53,yes,no,Pittsburgh
33215,4,yes,no,Pennsylvania
33216,222,yes,no,Newcastle
33217,393,yes,yes,New York
33218,-114,yes,no,San Jose
33219,72,yes,no,Houston
33220,1454,yes,no,San Fransisco
33221,68,yes,no,Los Angeles
33222,13,yes,no,Jersey
33223,696,yes,no,San Antonio
33224,910,yes,no,Dallas
33225,1345,yes,no,Santa Clara
33226,0,yes,yes,Rosselle
33227,1993,yes,no,Pittsburgh
33228,2861,yes,no,Pennsylvania
33229,756,yes,no,Newcastle
33230,-19,yes,no,New York
33231,497,yes,no,San Jose
33232,635,yes,no,Houston
33233,161,yes,no,San Fransisco
33234,360,yes,no,Los Angeles
33235,0,yes,no,Jersey
33236,63,yes,no,San Antonio
33237,1345,yes,no,Dallas
33238,383,yes,no,Santa Clara
33239,530,yes,no,Rosselle
33240,2299,yes,no,Pittsburgh
33241,94,yes,no,Pennsylvania
33242,0,yes,no,Newcastle
33243,243,no,no,New York
33244,262,yes,no,San Jose
33245,139,yes,no,Houston
33246,15341,no,no,San Fransisco
33247,88,yes,no,Los Angeles
33248,0,no,no,Jersey
33249,335,yes,no,San Antonio
33250,0,yes,no,Dallas
33251,67,no,no,Santa Clara
33252,355,yes,no,Rosselle
33253,4240,yes,no,Pittsburgh
33254,232,yes,yes,Pennsylvania
33255,730,yes,no,Newcastle
33256,243,yes,no,New York
33257,-228,yes,no,San Jose
33258,711,no,no,Houston
33259,147,yes,no,San Fransisco
33260,440,yes,no,Los Angeles
33261,189,yes,no,Jersey
33262,1011,yes,no,San Antonio
33263,2575,no,no,Dallas
33264,126,yes,no,Santa Clara
33265,0,yes,no,Rosselle
33266,1386,yes,yes,Pittsburgh
33267,2929,yes,no,Pennsylvania
33268,4958,yes,no,Newcastle
33269,18,yes,yes,New York
33270,396,yes,no,San Jose
33271,13683,yes,no,Houston
33272,1147,yes,no,San Fransisco
33273,338,yes,no,Los Angeles
33274,-423,yes,yes,Jersey
33275,329,yes,no,San Antonio
33276,2974,yes,no,Dallas
33277,619,yes,no,Santa Clara
33278,532,yes,no,Rosselle
33279,99,yes,yes,Pittsburgh
33280,1522,yes,yes,Pennsylvania
33281,775,yes,no,Newcastle
33282,1153,yes,no,New York
33283,196,yes,no,San Jose
33284,856,yes,no,Houston
33285,1819,yes,no,San Fransisco
33286,258,yes,no,Los Angeles
33287,4262,yes,no,Jersey
33288,0,yes,no,San Antonio
33289,62,yes,no,Dallas
33290,1529,yes,no,Santa Clara
33291,105,yes,no,Rosselle
33292,0,no,no,Pittsburgh
33293,318,yes,no,Pennsylvania
33294,1394,yes,no,Newcastle
33295,303,yes,no,New York
33296,52,yes,no,San Jose
33297,1454,yes,no,Houston
33298,2360,yes,no,San Fransisco
33299,31,no,no,Los Angeles
33300,-349,yes,no,Jersey
33301,1161,yes,no,San Antonio
33302,1927,yes,no,Dallas
33303,965,yes,no,Santa Clara
33304,2961,no,no,Rosselle
33305,0,no,no,Pittsburgh
33306,0,yes,yes,Pennsylvania
33307,8637,yes,no,Newcastle
33308,0,yes,yes,New York
33309,24,yes,no,San Jose
33310,508,yes,no,Houston
33311,565,yes,yes,San Fransisco
33312,1941,yes,no,Los Angeles
33313,5253,yes,yes,Jersey
33314,491,yes,no,San Antonio
33315,472,yes,no,Dallas
33316,151,yes,no,Santa Clara
33317,701,yes,yes,Rosselle
33318,1314,yes,no,Pittsburgh
33319,1984,yes,no,Pennsylvania
33320,1914,yes,no,Newcastle
33321,184,yes,no,New York
33322,241,yes,no,San Jose
33323,470,yes,yes,Houston
33324,585,yes,no,San Fransisco
33325,0,yes,no,Los Angeles
33326,1049,yes,yes,Jersey
33327,291,yes,no,San Antonio
33328,881,yes,yes,Dallas
33329,94,yes,no,Santa Clara
33330,287,yes,no,Rosselle
33331,348,yes,no,Pittsburgh
33332,565,yes,yes,Pennsylvania
33333,330,no,no,Newcastle
33334,3458,yes,no,New York
33335,1352,yes,no,San Jose
33336,-443,yes,yes,Houston
33337,159,yes,no,San Fransisco
33338,1524,no,no,Los Angeles
33339,6700,yes,yes,Jersey
33340,674,yes,no,San Antonio
33341,1925,yes,no,Dallas
33342,2378,yes,yes,Santa Clara
33343,1165,yes,no,Rosselle
33344,0,yes,no,Pittsburgh
33345,1183,yes,no,Pennsylvania
33346,1047,yes,no,Newcastle
33347,-291,yes,no,New York
33348,4693,yes,no,San Jose
33349,876,yes,no,Houston
33350,3154,no,no,San Fransisco
33351,517,yes,no,Los Angeles
33352,681,yes,no,Jersey
33353,2123,yes,no,San Antonio
33354,-43,yes,yes,Dallas
33355,1827,no,no,Santa Clara
33356,1822,yes,no,Rosselle
33357,315,yes,no,Pittsburgh
33358,462,yes,no,Pennsylvania
33359,2015,yes,no,Newcastle
33360,3060,yes,no,New York
33361,240,no,no,San Jose
33362,-865,yes,no,Houston
33363,3870,yes,no,San Fransisco
33364,859,yes,no,Los Angeles
33365,598,yes,no,Jersey
33366,825,yes,no,San Antonio
33367,2798,yes,no,Dallas
33368,56,yes,no,Santa Clara
33369,878,yes,no,Rosselle
33370,2320,yes,no,Pittsburgh
33371,283,yes,no,Pennsylvania
33372,424,yes,no,Newcastle
33373,327,yes,yes,New York
33374,2717,yes,yes,San Jose
33375,314,yes,yes,Houston
33376,576,yes,yes,San Fransisco
33377,43,yes,no,Los Angeles
33378,322,yes,no,Jersey
33379,208,yes,no,San Antonio
33380,2,yes,yes,Dallas
33381,-1,yes,no,Santa Clara
33382,3052,yes,yes,Rosselle
33383,516,yes,yes,Pittsburgh
33384,782,yes,yes,Pennsylvania
33385,631,yes,no,Newcastle
33386,1127,yes,no,New York
33387,3850,yes,no,San Jose
33388,35,yes,no,Houston
33389,864,yes,no,San Fransisco
33390,2184,yes,no,Los Angeles
33391,914,yes,no,Jersey
33392,1457,yes,no,San Antonio
33393,1498,yes,no,Dallas
33394,387,yes,no,Santa Clara
33395,39,yes,no,Rosselle
33396,85,yes,no,Pittsburgh
33397,-237,yes,yes,Pennsylvania
33398,10,yes,no,Newcastle
33399,894,yes,no,New York
33400,184,yes,yes,San Jose
33401,155,yes,no,Houston
33402,13,yes,no,San Fransisco
33403,437,yes,no,Los Angeles
33404,1660,yes,no,Jersey
33405,104,yes,no,San Antonio
33406,648,yes,yes,Dallas
33407,181,yes,no,Santa Clara
33408,156,no,no,Rosselle
33409,1016,yes,no,Pittsburgh
33410,538,yes,no,Pennsylvania
33411,967,yes,no,Newcastle
33412,-296,yes,no,New York
33413,471,no,no,San Jose
33414,1165,no,no,Houston
33415,3203,no,no,San Fransisco
33416,2317,yes,no,Los Angeles
33417,-337,yes,no,Jersey
33418,1735,yes,no,San Antonio
33419,4095,yes,no,Dallas
33420,1663,yes,no,Santa Clara
33421,2269,yes,no,Rosselle
33422,216,yes,no,Pittsburgh
33423,606,no,no,Pennsylvania
33424,3689,yes,no,Newcastle
33425,262,yes,no,New York
33426,145,yes,no,San Jose
33427,587,yes,no,Houston
33428,2179,no,no,San Fransisco
33429,3322,yes,no,Los Angeles
33430,1148,yes,no,Jersey
33431,0,no,no,San Antonio
33432,527,no,yes,Dallas
33433,162,no,no,Santa Clara
33434,299,yes,no,Rosselle
33435,0,no,no,Pittsburgh
33436,1892,yes,no,Pennsylvania
33437,309,no,no,Newcastle
33438,832,yes,no,New York
33439,4333,no,no,San Jose
33440,204,yes,no,Houston
33441,1989,yes,yes,San Fransisco
33442,1060,yes,no,Los Angeles
33443,0,yes,yes,Jersey
33444,2843,yes,no,San Antonio
33445,28,yes,yes,Dallas
33446,0,yes,yes,Santa Clara
33447,319,yes,no,Rosselle
33448,473,no,no,Pittsburgh
33449,1831,yes,no,Pennsylvania
33450,2235,yes,no,Newcastle
33451,368,yes,no,New York
33452,1747,yes,no,San Jose
33453,20,yes,no,Houston
33454,703,no,no,San Fransisco
33455,239,yes,no,Los Angeles
33456,253,no,no,Jersey
33457,312,yes,no,San Antonio
33458,222,yes,no,Dallas
33459,1,yes,no,Santa Clara
33460,433,yes,no,Rosselle
33461,6807,no,no,Pittsburgh
33462,1306,no,no,Pennsylvania
33463,1035,yes,no,Newcastle
33464,1214,yes,no,New York
33465,757,no,no,San Jose
33466,509,yes,no,Houston
33467,1430,yes,no,San Fransisco
33468,264,yes,yes,Los Angeles
33469,1262,yes,no,Jersey
33470,3884,yes,no,San Antonio
33471,398,yes,no,Dallas
33472,99,yes,yes,Santa Clara
33473,250,yes,no,Rosselle
33474,187,yes,no,Pittsburgh
33475,293,yes,no,Pennsylvania
33476,3373,yes,no,Newcastle
33477,135,yes,no,New York
33478,482,no,no,San Jose
33479,5564,no,no,Houston
33480,571,yes,no,San Fransisco
33481,334,yes,no,Los Angeles
33482,1637,yes,no,Jersey
33483,0,yes,yes,San Antonio
33484,1205,yes,no,Dallas
33485,83,no,no,Santa Clara
33486,375,yes,no,Rosselle
33487,328,yes,no,Pittsburgh
33488,13562,yes,no,Pennsylvania
33489,2611,no,no,Newcastle
33490,481,yes,no,New York
33491,8826,yes,no,San Jose
33492,21024,yes,no,Houston
33493,-895,yes,no,San Fransisco
33494,819,yes,no,Los Angeles
33495,1477,yes,no,Jersey
33496,-110,yes,no,San Antonio
33497,354,no,no,Dallas
33498,574,yes,no,Santa Clara
33499,1277,yes,no,Rosselle
33500,-235,yes,no,Pittsburgh
33501,745,yes,no,Pennsylvania
33502,4,yes,no,Newcastle
33503,2357,yes,no,New York
33504,3472,no,no,San Jose
33505,1757,yes,no,Houston
33506,1968,yes,no,San Fransisco
33507,4790,yes,no,Los Angeles
33508,90,yes,no,Jersey
33509,136,no,no,San Antonio
33510,-267,yes,no,Dallas
33511,1995,yes,no,Santa Clara
33512,1782,yes,no,Rosselle
33513,72,yes,yes,Pittsburgh
33514,2111,no,no,Pennsylvania
33515,144,yes,no,Newcastle
33516,7255,yes,no,New York
33517,340,yes,no,San Jose
33518,1011,yes,no,Houston
33519,1170,no,no,San Fransisco
33520,472,yes,no,Los Angeles
33521,1530,yes,no,Jersey
33522,739,yes,no,San Antonio
33523,343,yes,no,Dallas
33524,489,yes,yes,Santa Clara
33525,630,yes,no,Rosselle
33526,-14,yes,no,Pittsburgh
33527,3531,yes,no,Pennsylvania
33528,352,yes,no,Newcastle
33529,9698,yes,no,New York
33530,191,yes,no,San Jose
33531,421,yes,no,Houston
33532,1002,yes,no,San Fransisco
33533,1440,yes,no,Los Angeles
33534,2406,yes,yes,Jersey
33535,2984,yes,no,San Antonio
33536,1978,yes,no,Dallas
33537,285,yes,no,Santa Clara
33538,636,yes,no,Rosselle
33539,2194,yes,no,Pittsburgh
33540,0,yes,yes,Pennsylvania
33541,34,yes,no,Newcastle
33542,535,yes,no,New York
33543,2925,yes,no,San Jose
33544,76,yes,no,Houston
33545,2298,yes,yes,San Fransisco
33546,218,yes,no,Los Angeles
33547,116,yes,no,Jersey
33548,161,yes,no,San Antonio
33549,-1006,yes,yes,Dallas
33550,49,yes,no,Santa Clara
33551,603,yes,no,Rosselle
33552,313,yes,no,Pittsburgh
33553,1687,yes,no,Pennsylvania
33554,588,yes,no,Newcastle
33555,-287,yes,no,New York
33556,353,yes,no,San Jose
33557,4040,yes,no,Houston
33558,449,yes,no,San Fransisco
33559,322,yes,no,Los Angeles
33560,675,yes,no,Jersey
33561,890,yes,no,San Antonio
33562,3313,yes,no,Dallas
33563,2358,yes,no,Santa Clara
33564,304,yes,no,Rosselle
33565,48,yes,no,Pittsburgh
33566,162,yes,yes,Pennsylvania
33567,526,yes,no,Newcastle
33568,3287,yes,yes,New York
33569,387,yes,no,San Jose
33570,442,yes,no,Houston
33571,-289,no,no,San Fransisco
33572,384,no,no,Los Angeles
33573,56,yes,no,Jersey
33574,11968,yes,no,San Antonio
33575,759,yes,no,Dallas
33576,2762,yes,no,Santa Clara
33577,303,yes,no,Rosselle
33578,275,yes,no,Pittsburgh
33579,482,yes,no,Pennsylvania
33580,4793,yes,no,Newcastle
33581,0,yes,no,New York
33582,2279,yes,yes,San Jose
33583,499,yes,yes,Houston
33584,281,yes,no,San Fransisco
33585,950,yes,yes,Los Angeles
33586,0,yes,no,Jersey
33587,414,yes,no,San Antonio
33588,550,yes,no,Dallas
33589,-186,yes,no,Santa Clara
33590,0,yes,no,Rosselle
33591,2087,yes,no,Pittsburgh
33592,504,yes,no,Pennsylvania
33593,15841,yes,no,Newcastle
33594,596,yes,no,New York
33595,8902,yes,no,San Jose
33596,206,yes,no,Houston
33597,395,yes,no,San Fransisco
33598,2374,no,no,Los Angeles
33599,153,yes,no,Jersey
33600,2420,yes,no,San Antonio
33601,590,yes,yes,Dallas
33602,1683,yes,yes,Santa Clara
33603,429,yes,no,Rosselle
33604,7102,yes,no,Pittsburgh
33605,2496,yes,no,Pennsylvania
33606,623,yes,no,Newcastle
33607,511,yes,no,New York
33608,489,yes,yes,San Jose
33609,667,yes,no,Houston
33610,-79,yes,no,San Fransisco
33611,0,yes,yes,Los Angeles
33612,3331,yes,no,Jersey
33613,20,yes,no,San Antonio
33614,1107,yes,no,Dallas
33615,617,yes,no,Santa Clara
33616,515,yes,no,Rosselle
33617,317,yes,no,Pittsburgh
33618,2904,no,no,Pennsylvania
33619,1257,yes,no,Newcastle
33620,563,yes,no,New York
33621,705,yes,no,San Jose
33622,1012,yes,no,Houston
33623,6707,yes,no,San Fransisco
33624,-150,yes,no,Los Angeles
33625,-632,yes,yes,Jersey
33626,6677,yes,no,San Antonio
33627,2832,yes,no,Dallas
33628,2390,yes,no,Santa Clara
33629,409,yes,no,Rosselle
33630,621,yes,no,Pittsburgh
33631,731,yes,no,Pennsylvania
33632,4,yes,no,Newcastle
33633,131,yes,no,New York
33634,109,yes,no,San Jose
33635,790,yes,no,Houston
33636,924,yes,yes,San Fransisco
33637,129,yes,no,Los Angeles
